id,gid,body,admin,title,date,file_1,file_2,file_3,locked,mailto,parent,level,edit_in,removed,user_ip,mailback,priority,register,username,sort_date,link_url_1,link_url_2,link_url_3,file_info_1,file_info_2,file_info_3,link_name_1,link_name_2,link_name_3
196,183,אבל בקריאה בפורומים של אפל מסתבר שבבלוטוט אין שום צורך לדאוג לעניין<br />פשוט זה יסתנכרן וזהו<br />נראה שאני אלך על זה  ,0,סמסונגים לא נמצאים בכלל ברשימה ,26/03/2006 - 17:40,<blank>,<blank>,<blank>,0,<blank>,195,2,NULL,0,NULL,0,0,0,רונן שרון,1143387605,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>
197,197,"איזה כיף לקרוא את זה:<br />&quot;צריך לשכתב 60% מהקוד של Windows Vista&quot;<br />http://www.ynet.c o.il/articles/0,7340,L-3232444 ,00.html<br /><br />500   מיליון דולר על הזבל הזה  =) <br /><br />אני מציע שיעמוד בתור אצל סטיב וילמדו ממנו איך בונים מערכות הפעלה! ",0,Vista בצרות ,26/03/2006 - 18:10,<blank>,<blank>,<blank>,0,<blank>,0,0,NULL,0,NULL,0,0,0,Boulderdash,1143406234,http://,http://,http://,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>
198,197,"כמו שרואים למעלה, http: // (הרווח בכוונה) הוא הקוד של הסמיילי ההוא.<br /><br />כדאי לשנות. ",0,בעיה עם סמיילי ,26/03/2006 - 18:16,<blank>,<blank>,<blank>,0,<blank>,197,1,NULL,0,NULL,0,0,0,Boulderdash,1143389806,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>
199,197,"נראה לי שעד שמק יריץ ויסטה, לליאופרד יוולדו נכדים.... ",0,.....ומי אמר מק מריץ וינדוס???? ,26/03/2006 - 18:25,<blank>,<blank>,<blank>,0,<blank>,197,1,NULL,0,NULL,0,0,0,שימי לב,1143390329,http://,http://,http://,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>
200,183,"ב - v3x יש סנכרון בבלוטופ, ושני המכשירים מחלים חיוכים וצ'פחות, אבל מידע ונתונים לא עוברים באף כיוון. כך שכדאי שתבדוק זאת היטב ומחדש. ",0,אני יכול לומר לך מניסיון ,26/03/2006 - 18:53,<blank>,<blank>,<blank>,0,<blank>,196,3,NULL,0,NULL,0,0,0,ריימונד,1143392018,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>
201,201,"למישהו יש רעיון... אני רק רוצה תוכנה אחת להתקין שלא עובדת על מק... זו תוכנה שאני צריך לעבודה במשרד.<br /><br />   מישהו מכיר דרך הגיונית שלא דורשת את כל מערכת ההפעלה של חלונות על המק המתוק שאני רוכש (כי הקודם נגנב)?<br /><br />   לא צריך גראפיקה, הכל פשוט... רק שיעבוד.<br /><br />   לינקים יתקבלו בשמחה  :/ <br /><br />   בועז. ",0,במקום Virtual PC ,26/03/2006 - 18:54,<blank>,<blank>,<blank>,0,<blank>,0,0,NULL,0,NULL,0,0,0,בועז,1143752050,http://,http://,http://,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>
202,201,<blank>,0,האם יש ברשותך מחשב PC? ,26/03/2006 - 19:04,<blank>,<blank>,<blank>,0,<blank>,201,1,NULL,0,NULL,0,0,0,דובב,1143392695,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>
203,183,אולי תצליח לשוטט בנייד דרך משוטט השנכחולה של המערכת אבל iSync לא תעבוד עם טלפונים ללא תמיכה רשמית... חפש בversiontracker אחר הרחבות לאייסינק לטלפון אותו אתה רוכש. ,0,אל תמהר להסיק!!! ,26/03/2006 - 19:06,<blank>,<blank>,<blank>,0,<blank>,196,3,NULL,0,NULL,0,0,0,דובב,1143392801,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>
204,204,או סתם בשביל לגהץ ת'פלטינה על:<br />1. MacBook 13&quot;<br />2. iPod AV<br />3. iTuns Movie Store (הגיע הזמן לשנות את השם של iTunes)<br /><br />מה פיספסתי? [:]  ,0,מארגנים נסיעה לקופרטינו לחגיגות ה- 30? ,26/03/2006 - 19:13,<blank>,<blank>,<blank>,0,<blank>,0,0,NULL,0,NULL,0,0,0,דובב,1143396610,http://,http://,http://,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>
205,183,"/אני גם ככה לא עושה את זה עכשיו<br />יותר מעניין אותי מה שאמרת, לשוטט בכונן שלו<br /> ",0,אז מקסימום אני לא אסנכרן את ספר הכתובות ,26/03/2006 - 19:25,<blank>,<blank>,<blank>,0,<blank>,203,4,NULL,0,NULL,0,0,0,רונן שרון,1143393926,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>
206,204,<blank>,0,מתי זה יוצא? אני עוד שבועיים בסביבה :-P ,26/03/2006 - 19:26,<blank>,<blank>,<blank>,0,<blank>,204,1,NULL,0,NULL,0,0,0,רונן שרון,1143393962,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>
207,183,בנוקיה 6680 שלי יש תמיכה באייסינק אבל שיטוט בכונן לא פועל :/ ,0,גם זה לא בטוח... ,26/03/2006 - 19:27,<blank>,<blank>,<blank>,0,<blank>,205,5,NULL,0,NULL,0,0,0,דובב,1143394030,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>
208,183,כתב על סלולרי אחר של סאמסונג שעבד לו טוב מאוד <br />היו לו כמה דברים שלא עבדו <br />אבל דברים בסיסיים עובדים לו ,0,בכל מקרה בחורצי'ק בשרשור באתר של אפל  ,26/03/2006 - 19:44,<blank>,<blank>,<blank>,0,<blank>,207,6,NULL,0,NULL,0,0,0,רונן שרון,1143395061,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>
209,197,מהירה ובלי שום קשר אעדכן את הסמיילי :/ דווקא הוא היה :-/ מעניין. ,0,אני אוסיף בקרוב תגיות להוספת קישורים בתגובה.. ,26/03/2006 - 20:06,<blank>,<blank>,<blank>,0,<blank>,197,1,NULL,0,NULL,0,0,0,Macpire,1143396411,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>
210,204,<blank>,0,בוש לך! 1 באפריל :) ,26/03/2006 - 20:10,<blank>,<blank>,<blank>,0,<blank>,206,2,NULL,0,NULL,0,0,0,דובב,1143396610,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>
211,183,"סנכרון זה משהו שהוא מאוד תלוי מוצר..<br />שיטוט יותר משהו סטנדרטי, אבל למשל בפאלם של שרה לא ניתן לשוטט עם המערכת, רק ע&quot;י מאונט של הפאלם במכתבה.<br /><br />אני חושב שכמעט בכל הפלאפונים השיטוט עובד, מעט מאוד שלא ",0,כן יש הבדז \xd7Q\xc2\x08\x7f\x19aaAA??????????????,26/03/2006 -\x1f20/10,<blank>,<blank>,<blank>,0,<blank>,208,7,NULL,0,NULL,0,0,0,<blank>,1143396622,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>
<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,NULL,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>
<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,NULL,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>
<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,NULL,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>,<blank>

